order_item_id,order_id,plant_id,quantity,unit_price,line_subtotal,discount_amount,tax_amount,shipping_amount,estimated_margin
30598,316952,220,1,5.86,5.86,0.88,0.44,0.0,1.96
30599,316953,136,2,15.0,30.0,0.0,2.64,7.09,15.54
30600,316954,140,1,22.17,22.17,0.0,1.95,0.0,9.24
30601,316955,476,1,30.1,30.1,0.0,2.65,0.0,13.84
30602,316956,126,1,7.5,7.5,0.75,0.59,3.3,2.64
30603,316956,465,2,103.06,206.12,20.61,16.32,1.44,76.87
30604,316957,288,1,17.66,17.66,1.77,1.4,7.21,7.26
30605,316957,273,3,27.61,82.83,5.0,6.85,8.35,41.77
30606,316957,501,1,52.6,52.6,5.0,4.19,7.21,21.81
30607,316958,460,1,14.08,14.08,0.0,1.24,7.83,5.75
30608,316958,521,1,24.65,24.65,0.0,2.17,5.52,8.39
30609,316959,384,1,18.56,18.56,0.0,1.63,6.54,8.15
30610,316960,276,1,24.06,24.06,0.0,2.12,6.87,13.31
30611,316961,182,1,74.86,74.86,14.97,5.27,6.05,10.16
30612,316961,496,1,67.53,67.53,13.51,4.75,5.58,19.52
30613,316962,136,2,15.69,31.38,0.0,2.76,4.45,16.92
30614,316963,174,1,35.89,35.89,0.0,3.16,10.68,13.31
30615,316963,285,1,51.79,51.79,0.0,4.56,5.4,23.12
30616,316964,78,1,20.91,20.91,0.0,1.84,0.0,6.76
30617,316964,276,1,22.69,22.69,0.0,2.0,0.0,11.94
30618,316965,272,1,13.18,13.18,0.0,1.16,3.28,6.08
30619,316966,430,3,104.27,312.81,0.0,27.53,3.32,164.76
30620,316966,130,1,26.07,26.07,0.0,2.29,3.13,11.1
30621,316966,473,2,55.1,110.2,0.0,9.7,7.83,51.32
30622,316967,121,1,14.99,14.99,0.0,1.32,0.59,6.78
30623,316967,27,1,12.81,12.81,0.0,1.13,6.37,5.59
30624,316967,387,1,13.72,13.72,0.0,1.21,4.24,3.75
30625,316968,514,1,13.59,13.59,1.36,1.08,0.0,5.79
30626,316969,507,1,22.19,22.19,0.0,1.95,5.44,9.36
30627,316970,176,1,43.21,43.21,4.32,3.42,10.58,13.05
30628,316971,388,1,21.18,21.18,0.0,1.86,5.62,9.37
30629,316971,23,2,13.64,27.28,0.0,2.4,7.95,10.96
30630,316971,71,1,8.13,8.13,0.0,0.72,9.04,2.78
30631,316972,165,1,11.01,11.01,0.0,0.97,0.0,3.78
30632,316973,439,1,79.68,79.68,0.0,7.01,4.42,23.6
30633,316973,511,2,14.01,28.02,0.0,2.47,8.68,11.76
30634,316974,244,1,24.03,24.03,3.6,1.8,0.0,7.96
30635,316975,272,1,14.82,14.82,0.0,1.3,0.0,7.72
30636,316975,449,1,167.48,167.48,0.0,14.74,0.0,77.67
30637,316976,318,1,36.47,36.47,0.0,3.21,0.0,13.07
30638,316976,11,1,9.91,9.91,0.0,0.87,0.0,4.71
30639,316977,253,1,27.02,27.02,0.0,2.38,7.05,12.73
30640,316978,316,1,65.36,65.36,0.0,5.75,0.0,28.17
30641,316978,2,1,12.04,12.04,0.0,1.06,0.0,6.3
30642,316978,448,2,165.21,330.42,0.0,29.08,0.0,163.42
30643,316979,523,1,15.52,15.52,0.0,1.37,0.0,8.39
30644,316979,114,2,6.93,13.86,0.0,1.22,0.0,4.94
30645,316980,7,2,8.75,17.5,1.75,1.39,7.08,3.99
30646,316981,66,1,43.39,43.39,4.34,3.44,3.22,19.5
30647,316982,280,1,42.98,42.98,4.3,3.4,5.15,16.21
30648,316983,163,1,45.69,45.69,0.0,4.02,0.0,11.5
30649,316983,242,1,20.16,20.16,0.0,1.77,0.0,9.25
30650,316984,522,3,23.47,70.41,5.0,5.76,0.0,32.53
30651,316985,404,1,14.53,14.53,1.45,1.15,8.83,3.17
30652,316986,486,1,35.73,35.73,0.0,3.14,8.89,12.34
30653,316986,85,3,20.38,61.14,0.0,5.38,10.68,27.39
30654,316987,1,1,4.25,4.25,0.43,0.34,7.02,1.6
30655,316987,326,3,58.21,174.63,5.0,14.93,10.28,48.97
30656,316988,377,2,26.63,53.26,0.0,4.69,5.94,18.86
30657,316989,152,1,16.82,16.82,0.0,1.48,5.06,5.2
30658,316989,79,1,15.4,15.4,0.0,1.36,7.18,7.68
30659,316990,457,1,39.87,39.87,0.0,3.51,3.84,17.75
30660,316990,461,2,39.57,79.14,0.0,6.96,7.96,37.84
30661,316991,448,2,161.45,322.9,0.0,28.42,0.0,155.9
30662,316991,484,1,27.11,27.11,0.0,2.39,0.0,14.5
30663,316991,295,1,51.84,51.84,0.0,4.56,0.0,18.58
30664,316991,70,1,20.57,20.57,0.0,1.81,0.0,8.3
30665,316992,120,1,32.54,32.54,3.25,2.58,0.0,8.1
30666,316992,448,1,155.81,155.81,5.0,13.27,0.0,67.31
30667,316993,150,3,31.7,95.1,0.0,8.37,0.0,41.58
30668,316994,426,2,200.75,401.5,0.0,35.33,0.0,178.8
30669,316995,198,2,11.44,22.88,0.0,2.01,2.0,10.56
30670,316996,344,1,67.4,67.4,0.0,5.93,0.0,36.1
30671,316996,431,1,169.68,169.68,0.0,14.93,0.0,67.41
30672,316997,68,3,11.89,35.67,7.13,2.51,9.6,7.09
30673,316997,105,1,21.67,21.67,4.33,1.53,10.03,2.97
30674,316998,195,1,22.52,22.52,0.0,1.98,0.0,7.41
30675,316998,515,1,25.27,25.27,0.0,2.22,0.0,9.61
30676,316999,210,1,13.68,13.68,0.0,1.2,12.25,7.19
30677,317000,92,1,14.3,14.3,0.0,1.26,11.66,5.95
30678,317000,168,3,26.26,78.78,0.0,6.93,3.48,21.66
30679,317001,219,1,7.57,7.57,0.0,0.67,8.28,3.42
30680,317001,101,2,17.35,34.7,0.0,3.05,5.18,10.5
30681,317001,102,1,25.41,25.41,0.0,2.24,4.17,12.06
30682,317002,367,1,56.27,56.27,0.0,4.95,0.0,25.73
30683,317002,319,1,19.66,19.66,0.0,1.73,0.0,8.37
30684,317003,440,3,174.05,522.15,0.0,45.95,7.67,219.72
30685,317004,456,2,52.78,105.56,0.0,9.29,3.51,48.0
30686,317005,97,1,7.69,7.69,0.0,0.68,0.0,2.32
30687,317005,148,1,18.66,18.66,0.0,1.64,0.0,7.03
30688,317006,65,1,11.0,11.0,0.0,0.97,0.0,5.41
30689,317006,444,2,144.35,288.7,0.0,25.41,0.0,137.5
30690,317007,154,2,16.04,32.08,0.0,2.82,7.88,16.04
30691,317007,79,2,15.51,31.02,0.0,2.73,8.42,15.58
30692,317008,198,2,11.45,22.9,0.0,2.02,4.33,10.58
30693,317008,471,2,18.41,36.82,0.0,3.24,7.08,13.3
30694,317008,460,1,14.13,14.13,0.0,1.24,5.0,5.8
30695,317009,264,2,12.72,25.44,0.0,2.24,0.0,14.28
30696,317010,400,1,8.79,8.79,0.0,0.77,0.0,4.09
30697,317010,157,1,42.82,42.82,0.0,3.77,0.0,21.43
30698,317010,129,1,21.56,21.56,0.0,1.9,0.0,10.98
30699,317011,499,2,16.16,32.32,0.0,2.84,0.0,18.08
30700,317011,490,1,18.21,18.21,0.0,1.6,0.0,6.51
30701,317012,498,2,49.7,99.4,0.0,8.75,0.0,48.0
30702,317013,341,1,96.62,96.62,14.49,7.23,0.0,35.81
30703,317013,37,1,13.0,13.0,1.95,0.97,0.0,3.48
30704,317014,513,1,34.4,34.4,0.0,3.03,10.2,9.41
30705,317014,360,3,91.62,274.86,0.0,24.19,6.16,93.15
30706,317015,215,1,3.16,3.16,0.32,0.25,5.08,0.9
30707,317016,204,2,8.24,16.48,0.0,1.45,8.46,7.56
30708,317016,438,2,54.02,108.04,0.0,9.51,7.38,36.6
30709,317016,486,2,40.32,80.64,0.0,7.1,7.88,33.86
30710,317017,195,1,21.69,21.69,0.0,1.91,0.0,6.58
30711,317017,172,1,33.56,33.56,0.0,2.95,0.0,13.5
30712,317017,512,1,23.5,23.5,0.0,2.07,0.0,7.34
30713,317018,330,1,32.94,32.94,6.59,2.32,7.48,8.62
30714,317018,360,1,86.72,86.72,17.34,6.11,5.56,8.81
30715,317018,518,1,24.83,24.83,4.97,1.75,7.27,8.56
30716,317019,137,1,12.85,12.85,0.0,1.13,0.0,6.79
30717,317020,367,1,61.23,61.23,0.0,5.39,0.0,30.69
30718,317020,130,2,28.3,56.6,0.0,4.98,0.0,26.66
30719,317021,407,2,7.31,14.62,0.0,1.29,0.0,6.02
30720,317021,5,2,11.42,22.84,0.0,2.01,0.0,12.52
30721,317022,148,1,17.79,17.79,0.0,1.57,0.0,6.16
30722,317023,155,3,31.76,95.28,0.0,8.38,6.2,40.05
30723,317024,341,1,96.19,96.19,0.0,8.46,0.0,49.87
30724,317024,25,1,3.19,3.19,0.0,0.28,0.0,1.14
30725,317025,20,1,6.19,6.19,0.0,0.54,0.0,2.09
30726,317025,307,3,75.21,225.63,0.0,19.86,0.0,112.2
30727,317025,75,1,33.08,33.08,0.0,2.91,0.0,15.21
30728,317026,10,1,5.88,5.88,0.0,0.52,0.0,2.31
30729,317026,77,2,27.86,55.72,0.0,4.9,0.0,16.76
30730,317026,205,1,15.78,15.78,0.0,1.39,0.0,6.22
30731,317027,410,1,3.19,3.19,0.0,0.28,0.0,1.05
30732,317028,287,1,53.21,53.21,0.0,4.68,6.87,21.76
30733,317028,512,1,21.79,21.79,0.0,1.92,6.42,5.63
30734,317029,257,1,17.12,17.12,0.0,1.51,0.0,4.65
30735,317029,293,1,58.33,58.33,0.0,5.13,0.0,22.18
30736,317030,517,2,31.95,63.9,0.0,5.62,6.2,29.36
30737,317031,430,1,96.95,96.95,9.7,7.68,10.24,37.9
30738,317031,498,3,46.26,138.78,13.88,10.99,6.72,47.8
30739,317032,399,1,17.96,17.96,0.0,1.58,0.0,7.57
30740,317033,490,1,17.88,17.88,0.0,1.57,5.55,6.18
30741,317034,309,1,79.68,79.68,0.0,7.01,0.0,33.3
30742,317035,94,1,32.75,32.75,0.0,2.88,10.0,13.53
30743,317035,31,1,4.62,4.62,0.0,0.41,5.05,2.54
30744,317036,260,1,16.41,16.41,1.64,1.3,0.0,6.0
30745,317037,225,1,6.42,6.42,0.0,0.56,0.0,2.28
30746,317037,159,1,25.87,25.87,0.0,2.28,0.0,8.88
30747,317038,490,1,17.31,17.31,0.0,1.52,3.23,5.61
30748,317039,399,1,17.05,17.05,0.0,1.5,0.0,6.66
30749,317040,482,1,48.2,48.2,0.0,4.24,0.0,20.55
30750,317040,491,2,11.44,22.88,0.0,2.01,0.0,11.06
30751,317040,427,1,66.98,66.98,0.0,5.89,0.0,22.38
30752,317041,15,1,13.84,13.84,0.0,1.22,9.29,4.31
30753,317042,37,2,12.77,25.54,0.0,2.25,6.1,10.4
30754,317043,39,1,15.82,15.82,0.0,1.39,9.91,7.39
30755,317043,69,3,18.06,54.18,0.0,4.77,2.96,17.16
30756,317044,241,1,28.54,28.54,0.0,2.51,7.43,15.5
30757,317044,402,1,11.3,11.3,0.0,0.99,7.56,5.87
30758,317045,290,1,11.23,11.23,0.0,0.99,7.31,4.28
30759,317046,393,1,16.15,16.15,0.0,1.42,5.34,5.67
30760,317046,489,3,52.12,156.36,0.0,13.76,2.94,60.57
30761,317046,312,1,31.61,31.61,0.0,2.78,7.78,15.61
30762,317047,243,1,19.77,19.77,0.0,1.74,0.0,8.81
30763,317047,501,1,47.47,47.47,0.0,4.18,0.0,21.68
30764,317047,254,2,22.31,44.62,0.0,3.93,0.0,24.4
30765,317048,239,1,9.97,9.97,0.0,0.88,6.02,3.72
30766,317049,382,2,47.14,94.28,0.0,8.3,8.56,30.6
30767,317049,406,1,9.28,9.28,0.0,0.82,6.21,4.21
30768,317049,212,1,7.26,7.26,0.0,0.64,7.84,3.7
30769,317050,148,1,16.92,16.92,0.0,1.49,8.5,5.29
30770,317051,311,2,43.41,86.82,0.0,7.64,0.0,37.18
30771,317051,430,1,102.15,102.15,0.0,8.99,0.0,52.8
30772,317052,92,1,14.63,14.63,0.0,1.29,0.0,6.28
30773,317053,450,1,31.68,31.68,0.0,2.79,5.09,10.59
30774,317054,287,1,50.8,50.8,0.0,4.47,9.27,19.35
30775,317054,448,1,162.7,162.7,0.0,14.32,6.73,79.2
30776,317055,362,1,144.91,144.91,0.0,12.75,0.0,65.1
30777,317056,475,2,36.47,72.94,7.29,5.78,10.44,27.35
30778,317057,343,1,128.29,128.29,0.0,11.29,6.2,47.41
30779,317058,503,1,80.3,80.3,0.0,7.07,6.46,43.42
30780,317059,417,1,4.89,4.89,0.0,0.43,0.0,2.32
30781,317059,284,1,50.65,50.65,0.0,4.46,0.0,20.72
30782,317059,272,1,14.54,14.54,0.0,1.28,0.0,7.44
30783,317060,165,1,12.25,12.25,0.0,1.08,5.5,5.02
30784,317060,120,1,30.89,30.89,0.0,2.72,5.78,9.7
30785,317060,419,2,13.7,27.4,0.0,2.41,4.55,8.78
30786,317061,184,2,9.55,19.1,1.91,1.51,0.0,4.45
30787,317061,103,2,13.14,26.28,2.63,2.08,0.0,5.01
30788,317062,481,1,80.13,80.13,0.0,7.05,0.0,28.64
30789,317063,419,2,13.81,27.62,0.0,2.43,7.26,9.0
30790,317064,151,1,28.83,28.83,0.0,2.54,0.0,13.09
30791,317064,498,1,47.47,47.47,0.0,4.18,0.0,21.77
30792,317064,309,1,76.28,76.28,0.0,6.71,0.0,29.9
30793,317065,306,1,51.15,51.15,0.0,4.5,0.0,20.79
30794,317065,345,1,111.39,111.39,0.0,9.8,0.0,58.86
30795,317065,128,1,28.32,28.32,0.0,2.49,0.0,11.74
30796,317066,223,1,11.42,11.42,1.71,0.85,5.76,2.39
30797,317067,12,2,6.83,13.66,0.0,1.2,7.17,6.86
30798,317067,429,1,55.48,55.48,0.0,4.88,8.93,26.85
30799,317068,56,2,8.56,17.12,0.0,1.51,0.0,7.56
30800,317069,279,1,44.1,44.1,0.0,3.88,4.78,22.68
30801,317070,26,1,8.69,8.69,0.0,0.76,0.0,4.4
30802,317070,103,2,14.6,29.2,0.0,2.57,0.0,10.56
30803,317071,71,1,8.96,8.96,0.0,0.79,0.0,3.61
30804,317071,305,1,57.18,57.18,0.0,5.03,0.0,20.29
30805,317071,516,1,24.1,24.1,0.0,2.12,0.0,11.45
30806,317072,227,1,8.4,8.4,0.84,0.67,0.0,2.76
30807,317073,151,2,27.57,55.14,0.0,4.85,2.66,23.66
30808,317073,251,1,19.8,19.8,0.0,1.74,7.1,10.1
30809,317074,225,1,6.03,6.03,0.0,0.53,6.09,1.89
30810,317074,101,2,17.26,34.52,0.0,3.04,7.64,10.32
30811,317075,141,1,20.98,20.98,0.0,1.85,9.25,6.05
30812,317076,200,2,2.75,5.5,0.0,0.48,7.9,2.46
30813,317076,413,1,4.92,4.92,0.0,0.43,5.89,2.66
30814,317077,71,1,8.17,8.17,0.0,0.72,10.85,2.82
30815,317077,320,1,15.74,15.74,0.0,1.39,4.79,7.21
30816,317077,136,1,15.83,15.83,0.0,1.39,7.4,8.6
30817,317078,342,1,87.33,87.33,0.0,7.69,5.6,27.07
30818,317078,8,2,4.99,9.98,0.0,0.88,9.57,4.3
30819,317078,264,1,11.89,11.89,0.0,1.05,7.46,6.31
30820,317079,157,1,45.93,45.93,0.0,4.04,7.84,24.54
30821,317079,340,1,83.95,83.95,0.0,7.39,7.34,30.32
30822,317079,176,1,47.47,47.47,0.0,4.18,8.24,21.63
30823,317080,261,2,38.62,77.24,0.0,6.8,7.01,28.32
30824,317080,291,1,14.82,14.82,0.0,1.3,8.43,6.21
30825,317081,331,1,16.77,16.77,3.35,1.18,0.0,2.81
30826,317082,305,1,54.41,54.41,0.0,4.79,0.0,17.52
30827,317082,207,1,8.45,8.45,0.0,0.74,0.0,3.92
30828,317083,510,1,29.1,29.1,0.0,2.56,6.18,11.91
30829,317084,198,1,11.78,11.78,0.0,1.04,8.6,5.62
30830,317085,292,1,17.09,17.09,0.0,1.5,0.0,6.44
30831,317086,203,1,5.97,5.97,1.19,0.42,4.9,1.06
30832,317087,358,2,44.79,89.58,0.0,7.88,8.92,45.74
30833,317088,102,2,26.61,53.22,0.0,4.68,0.0,26.52
30834,317089,482,1,51.45,51.45,0.0,4.53,4.15,23.8
30835,317090,436,1,147.75,147.75,0.0,13.0,9.56,50.89
30836,317091,228,1,9.75,9.75,0.98,0.77,7.81,2.0
30837,317091,135,2,29.8,59.6,5.96,4.72,6.83,22.52
30838,317091,39,3,16.49,49.47,4.95,3.92,3.88,19.23
30839,317092,381,1,34.64,34.64,3.46,2.74,7.3,9.0
30840,317092,236,1,10.44,10.44,1.04,0.83,5.4,3.01
30841,317093,355,2,80.11,160.22,0.0,14.1,4.36,83.38
30842,317094,383,1,13.28,13.28,0.0,1.17,4.34,4.09
30843,317095,377,1,26.98,26.98,0.0,2.37,0.0,9.78
30844,317095,315,1,47.81,47.81,0.0,4.21,0.0,16.9
30845,317096,235,1,8.91,8.91,0.0,0.78,6.38,4.31
30846,317096,209,1,5.6,5.6,0.0,0.49,7.13,1.92
30847,317097,387,1,13.59,13.59,0.0,1.2,0.0,3.62
30848,317097,389,1,19.23,19.23,0.0,1.69,0.0,6.7
30849,317098,236,3,9.85,29.55,2.96,2.34,7.47,7.42
30850,317098,200,1,2.98,2.98,0.3,0.24,11.22,1.16
30851,317098,496,1,63.64,63.64,6.36,5.04,7.16,22.78
30852,317099,165,1,11.44,11.44,0.0,1.01,0.0,4.21
30853,317099,201,1,11.41,11.41,0.0,1.0,0.0,3.37
30854,317100,324,2,74.82,149.64,0.0,13.17,2.38,58.88
30855,317101,93,1,7.32,7.32,0.0,0.64,8.01,3.5
30856,317102,358,3,49.51,148.53,0.0,13.07,7.41,82.77
30857,317102,14,2,3.63,7.26,0.0,0.64,5.56,2.5
30858,317103,469,1,80.03,80.03,12.0,5.99,0.0,27.28
30859,317103,390,2,23.06,46.12,6.92,3.45,0.0,17.26
30860,317103,338,1,102.02,102.02,15.3,7.63,0.0,32.27
30861,317104,272,1,14.44,14.44,2.17,1.08,6.96,5.17
30862,317105,204,1,9.18,9.18,0.0,0.81,6.09,4.72
30863,317105,117,1,28.0,28.0,0.0,2.46,4.29,13.84
30864,317105,357,3,111.41,334.23,0.0,29.41,5.98,124.74
30865,317106,413,1,4.76,4.76,0.95,0.34,2.56,1.55
30866,317107,32,1,13.08,13.08,0.0,1.15,8.72,7.01
30867,317107,465,2,106.23,212.46,0.0,18.7,8.3,103.82
30868,317108,388,2,19.95,39.9,0.0,3.51,5.71,16.28
30869,317108,269,1,17.94,17.94,0.0,1.58,5.41,6.29
30870,317109,466,1,34.34,34.34,0.0,3.02,5.71,12.66
30871,317109,142,1,29.0,29.0,0.0,2.55,7.45,15.08
30872,317110,250,1,14.86,14.86,1.49,1.18,0.0,2.67
30873,317110,280,1,49.17,49.17,4.92,3.89,0.0,21.78
30874,317110,168,1,28.21,28.21,2.82,2.23,0.0,6.35
30875,317111,147,1,15.89,15.89,1.59,1.26,8.87,4.26
30876,317112,311,1,44.52,44.52,4.45,3.53,6.83,15.25
30877,317113,426,1,183.03,183.03,0.0,16.11,0.0,71.68
30878,317113,353,2,143.01,286.02,0.0,25.17,0.0,131.78
30879,317114,126,1,7.37,7.37,0.0,0.65,8.63,3.26
30880,317114,285,2,50.91,101.82,0.0,8.96,9.25,44.48
30881,317114,302,1,16.53,16.53,0.0,1.45,8.29,7.79
30882,317115,20,2,6.43,12.86,0.0,1.13,7.82,4.66
30883,317115,57,1,6.63,6.63,0.0,0.58,6.04,2.78
30884,317116,66,1,43.92,43.92,4.39,3.48,7.62,19.98
30885,317117,440,3,169.99,509.97,0.0,44.88,6.31,207.54
30886,317117,480,1,44.16,44.16,0.0,3.89,8.95,14.1
30887,317118,219,1,7.63,7.63,0.0,0.67,0.0,3.48
30888,317118,240,1,34.54,34.54,0.0,3.04,0.0,9.94
30889,317119,111,1,30.68,30.68,0.0,2.7,6.79,13.99
30890,317120,107,1,12.81,12.81,1.28,1.01,0.0,3.43
30891,317121,29,1,3.22,3.22,0.0,0.28,2.24,1.48
30892,317121,39,3,16.96,50.88,0.0,4.48,13.56,25.59
30893,317121,342,1,87.25,87.25,0.0,7.68,7.79,26.99
30894,317122,383,1,12.98,12.98,2.6,0.91,0.0,1.19
30895,317122,426,2,199.15,398.3,79.66,28.04,0.0,95.94
30896,317123,79,2,14.96,29.92,0.0,2.63,6.01,14.48
30897,317123,235,1,8.91,8.91,0.0,0.78,8.24,4.31
30898,317123,517,2,35.12,70.24,0.0,6.18,2.29,35.7
30899,317124,201,1,13.04,13.04,0.0,1.15,0.0,5.0
30900,317124,58,2,11.8,23.6,0.0,2.08,0.0,10.3
30901,317125,319,1,18.78,18.78,0.0,1.65,3.52,7.49
30902,317125,155,1,33.81,33.81,0.0,2.98,5.97,15.4
30903,317126,263,1,34.12,34.12,0.0,3.0,9.63,11.66
30904,317126,29,1,3.21,3.21,0.0,0.28,4.4,1.47
30905,317126,103,1,13.74,13.74,0.0,1.21,7.58,4.42
30906,317127,247,1,21.75,21.75,0.0,1.91,6.37,10.55
30907,317127,196,1,17.45,17.45,0.0,1.54,5.91,9.73
30908,317127,72,1,14.15,14.15,0.0,1.25,5.22,6.38
30909,317128,174,1,34.44,34.44,0.0,3.03,0.0,11.86
30910,317128,248,1,20.41,20.41,0.0,1.8,0.0,9.85
30911,317128,298,1,15.82,15.82,0.0,1.39,0.0,8.16
30912,317129,159,1,27.07,27.07,0.0,2.38,2.48,10.08
30913,317129,479,1,32.82,32.82,0.0,2.89,6.06,13.04
30914,317130,286,1,21.13,21.13,4.23,1.49,4.04,2.79
30915,317130,259,2,21.18,42.36,8.47,2.98,4.43,5.23
30916,317131,338,1,98.47,98.47,0.0,8.67,5.27,44.02
30917,317132,519,1,42.75,42.75,0.0,3.76,6.34,18.87
30918,317133,97,1,8.2,8.2,0.0,0.72,0.0,2.83
30919,317133,146,1,9.77,9.77,0.0,0.86,0.0,3.54
30920,317133,339,1,212.88,212.88,0.0,18.73,0.0,82.94
30921,317134,172,1,33.94,33.94,0.0,2.99,4.93,13.88
30922,317134,476,1,32.0,32.0,0.0,2.82,3.58,15.74
30923,317134,469,1,86.64,86.64,0.0,7.62,4.9,45.89
30924,317134,21,1,8.04,8.04,0.0,0.71,5.02,2.21
30925,317135,246,2,15.7,31.4,0.0,2.76,0.0,16.08
30926,317136,394,1,21.16,21.16,0.0,1.86,11.4,6.95
30927,317136,3,1,9.63,9.63,0.0,0.85,6.41,3.24
30928,317136,252,1,25.49,25.49,0.0,2.24,3.47,12.75
30929,317137,6,1,16.07,16.07,0.0,1.41,0.0,8.27
30930,317138,495,1,40.83,40.83,0.0,3.59,5.27,22.56
30931,317139,260,2,15.71,31.42,0.0,2.76,0.0,13.88
30932,317139,228,3,9.33,27.99,0.0,2.46,0.0,7.68
30933,317140,91,2,32.49,64.98,0.0,5.72,8.26,35.46
30934,317141,84,1,19.66,19.66,0.0,1.73,0.0,10.13
30935,317141,161,1,37.86,37.86,0.0,3.33,0.0,18.98
30936,317142,511,1,14.94,14.94,0.0,1.31,9.0,6.81
30937,317142,249,1,12.75,12.75,0.0,1.12,6.19,6.41
30938,317142,16,2,15.98,31.96,0.0,2.81,5.0,11.42
30939,317143,59,2,21.98,43.96,0.0,3.87,8.81,20.84
30940,317144,324,1,67.16,67.16,6.72,5.32,0.0,15.06
30941,317145,280,2,48.75,97.5,0.0,8.58,11.08,52.56
30942,317145,474,2,52.52,105.04,0.0,9.24,3.4,51.82
30943,317146,18,1,2.27,2.27,0.0,0.2,5.59,1.12
30944,317147,387,1,14.01,14.01,0.0,1.23,0.0,4.04
30945,317147,89,1,13.34,13.34,0.0,1.17,0.0,5.97
30946,317148,228,1,9.55,9.55,0.96,0.76,6.68,1.82
30947,317149,354,2,69.6,139.2,0.0,12.25,6.56,57.18
30948,317150,289,1,39.16,39.16,0.0,3.45,4.31,18.16
30949,317151,488,1,59.35,59.35,0.0,5.22,4.95,23.45
30950,317152,472,1,40.22,40.22,0.0,3.54,7.56,13.77
30951,317153,37,1,14.36,14.36,0.0,1.26,5.69,6.79
30952,317154,48,1,6.59,6.59,0.0,0.58,11.83,2.52
30953,317155,410,1,3.09,3.09,0.0,0.27,0.0,0.95
30954,317156,271,1,22.76,22.76,4.55,1.6,0.0,6.23
30955,317156,494,1,61.68,61.68,12.34,4.34,0.0,14.15
30956,317157,211,1,5.41,5.41,0.0,0.48,0.0,2.79
30957,317157,72,1,14.24,14.24,0.0,1.25,0.0,6.47
30958,317158,285,3,50.4,151.2,0.0,13.31,5.79,65.19
30959,317158,196,1,15.69,15.69,0.0,1.38,4.94,7.97
30960,317158,425,1,88.23,88.23,0.0,7.76,4.97,50.07
30961,317159,157,1,41.61,41.61,0.0,3.66,0.0,20.22
30962,317160,223,1,10.78,10.78,0.0,0.95,8.04,3.46
30963,317160,371,1,12.92,12.92,0.0,1.14,5.67,4.57
30964,317161,111,1,32.11,32.11,0.0,2.83,0.0,15.42
30965,317162,488,1,59.76,59.76,0.0,5.26,7.01,23.86
30966,317162,251,3,19.87,59.61,0.0,5.25,5.77,30.51
30967,317163,349,1,42.39,42.39,0.0,3.73,5.87,22.53
30968,317163,399,1,16.94,16.94,0.0,1.49,5.22,6.55
30969,317164,108,1,30.47,30.47,3.05,2.41,3.32,12.47
30970,317165,269,1,17.88,17.88,0.0,1.57,0.0,6.23
30971,317166,456,1,54.23,54.23,0.0,4.77,0.0,25.45
30972,317167,225,1,6.49,6.49,0.0,0.57,0.0,2.35
30973,317167,347,2,51.91,103.82,0.0,9.14,0.0,44.0
30974,317167,280,1,43.26,43.26,0.0,3.81,0.0,20.79
30975,317168,440,1,187.77,187.77,0.0,16.52,5.23,86.96
30976,317169,449,1,158.82,158.82,0.0,13.98,6.95,69.01
30977,317170,141,1,20.34,20.34,0.0,1.79,6.98,5.41
30978,317170,18,2,2.14,4.28,0.0,0.38,6.54,1.98
30979,317171,56,1,9.35,9.35,0.0,0.82,4.6,4.57
30980,317171,447,2,73.02,146.04,0.0,12.85,8.11,78.66
30981,317172,380,2,4.59,9.18,0.0,0.81,6.0,3.4
30982,317172,166,1,28.02,28.02,0.0,2.47,10.38,11.71
30983,317172,216,1,11.71,11.71,0.0,1.03,11.1,6.14
30984,317172,457,1,36.44,36.44,0.0,3.21,5.51,14.32
30985,317173,518,1,23.36,23.36,0.0,2.06,3.27,12.06
30986,317173,135,1,32.53,32.53,0.0,2.86,8.23,16.97
30987,317174,132,1,34.53,34.53,0.0,3.04,12.24,15.13
30988,317175,455,2,80.33,160.66,0.0,14.14,6.12,52.58
30989,317175,51,1,2.34,2.34,0.0,0.21,3.07,0.89
30990,317176,98,1,10.74,10.74,0.0,0.95,6.2,6.08
30991,317176,71,1,8.37,8.37,0.0,0.74,6.2,3.02
30992,317176,402,2,10.7,21.4,0.0,1.88,4.53,10.54
30993,317177,433,2,40.04,80.08,8.01,6.34,0.0,18.37
30994,317178,342,1,89.99,89.99,0.0,7.92,5.3,29.73
30995,317179,127,1,16.09,16.09,0.0,1.42,9.03,6.61
30996,317180,215,1,3.43,3.43,0.0,0.3,4.58,1.49
30997,317180,253,1,25.88,25.88,0.0,2.28,9.14,11.59
30998,317180,76,1,14.13,14.13,0.0,1.24,6.38,6.51
30999,317180,319,2,18.34,36.68,0.0,3.23,7.7,14.1
31000,317181,485,1,50.94,50.94,0.0,4.48,9.67,22.89
31001,317182,39,2,15.85,31.7,0.0,2.79,0.0,14.84
31002,317183,337,1,20.45,20.45,0.0,1.8,5.3,9.54
31003,317184,336,1,85.99,85.99,0.0,7.57,7.88,46.54
31004,317184,56,1,9.14,9.14,0.0,0.8,11.03,4.36
31005,317185,362,1,147.39,147.39,0.0,12.97,8.01,67.58
31006,317186,62,1,12.6,12.6,0.0,1.11,0.0,6.56
31007,317186,328,1,37.65,37.65,0.0,3.31,0.0,17.37
