return_id,order_item_id,order_id,customer_id,plant_id,return_reason_id,return_ts,quantity_returned,refund_amount,restocking_fee,promotion_id
1065,17676,309848,7727,454,1,2025-10-07 18:54:21,1,41.47,0.0,
1066,17694,309856,5450,55,6,2025-04-21 14:00:13,1,117.44,0.0,
1067,17700,309859,3824,316,2,2024-11-17 04:00:45,1,13.09,1.46,
1068,17757,309890,1605,298,3,2025-01-09 09:36:58,1,14.47,0.0,
1069,17783,309904,6570,527,6,2023-10-23 23:58:47,1,42.87,0.0,
1070,17842,309937,3149,668,1,2025-07-28 22:35:27,1,132.02,0.0,
1071,17863,309950,2470,370,4,2023-03-16 13:28:05,1,13.71,0.0,
1072,17889,309965,3151,530,4,2024-06-11 15:17:14,1,6.41,0.0,
1073,17908,309973,2162,317,6,2025-07-11 20:12:14,1,9.23,0.0,
1074,17952,309994,4395,642,1,2024-02-07 07:39:11,1,63.94,0.0,
1075,17980,310008,4311,188,1,2024-03-09 01:34:41,1,10.88,0.0,
1076,17981,310008,4311,581,2,2024-03-18 01:34:41,1,31.0,0.0,
1077,18019,310026,1884,598,6,2023-05-18 20:45:04,1,17.65,0.0,
1078,18022,310027,245,232,3,2024-05-27 00:26:11,1,20.13,0.0,
1079,18025,310028,9449,148,4,2023-12-07 20:18:12,1,21.82,0.0,
1080,18049,310043,8664,155,5,2024-01-13 06:56:42,1,20.46,0.0,
1081,18054,310047,2574,112,2,2023-10-24 15:19:36,1,35.15,0.0,
1082,18059,310051,5735,13,4,2024-07-24 07:17:54,1,35.41,0.0,
1083,18077,310061,6775,551,1,2024-12-02 13:31:39,1,17.61,0.0,2.0
1084,18090,310068,8916,56,2,2024-04-30 04:31:56,1,22.0,0.0,
1085,18115,310082,7901,575,1,2024-04-11 10:31:04,1,19.19,0.0,
1086,18122,310085,4445,388,5,2025-03-24 11:26:20,1,20.29,0.0,
1087,18146,310094,811,644,3,2024-02-18 07:02:23,1,63.12,0.0,
1088,18153,310098,3692,265,6,2023-03-08 08:48:21,1,35.73,0.0,
1089,18157,310101,1054,358,3,2023-02-18 20:06:44,1,6.03,0.0,
1090,18170,310110,1199,536,4,2024-01-05 16:32:00,1,10.81,0.0,
1091,18192,310123,8472,384,1,2023-04-04 15:03:55,1,23.23,0.0,
1092,18205,310129,4912,562,4,2023-10-03 18:08:45,1,37.44,0.0,
1093,18209,310131,5866,102,4,2025-05-03 19:23:17,1,57.44,0.0,
1094,18218,310136,4374,586,1,2024-05-11 16:27:09,1,22.69,0.0,
1095,18223,310138,3688,501,5,2025-09-15 12:21:00,1,28.53,0.0,
1096,18237,310146,3085,153,2,2023-03-30 01:43:20,1,13.84,0.0,
1097,18240,310147,51,335,3,2025-01-04 07:45:13,1,5.869999999999999,0.65,
1098,18299,310179,8601,364,5,2024-09-22 22:21:44,1,15.29,0.0,
1099,18322,310196,2005,289,4,2025-04-08 10:39:08,1,15.83,0.0,
1100,18324,310197,2539,128,3,2023-05-08 15:21:11,1,130.97,0.0,
1101,18329,310200,582,533,1,2023-08-08 17:39:36,1,18.14,0.0,
1102,18350,310210,6940,710,2,2023-12-24 02:48:39,1,9.59,0.0,
1103,18375,310222,1325,109,4,2025-08-27 10:19:04,1,28.41,0.0,
1104,18377,310223,1613,612,4,2024-07-30 20:34:33,1,15.18,0.0,
1105,18383,310225,7333,645,2,2023-09-20 06:11:40,1,40.96,0.0,
1106,18421,310246,3406,546,6,2024-07-10 01:22:49,1,7.85,0.0,
1107,18444,310260,9131,422,2,2025-01-09 14:12:29,1,24.35,0.0,
1108,18448,310263,1711,81,4,2024-11-23 03:41:29,1,60.36,0.0,
1109,18449,310263,1711,94,2,2024-12-01 03:41:29,1,57.98,0.0,
1110,18459,310268,8708,115,2,2023-06-19 14:05:58,1,40.94,0.0,
1111,18494,310287,5008,140,4,2023-07-04 20:03:50,1,10.39,0.0,
1112,18524,310304,2821,34,1,2025-03-22 02:08:10,1,60.33,0.0,
1113,18532,310310,1003,341,3,2025-02-19 17:27:38,1,6.44,0.0,
1114,18574,310338,7623,691,2,2025-06-21 02:45:40,1,30.21,0.0,
1115,18580,310341,3438,432,1,2024-07-19 08:49:23,1,17.29,0.0,
1116,18596,310348,6469,388,1,2025-04-10 10:18:27,1,20.1,0.0,
1117,18629,310368,1612,399,5,2023-12-19 11:36:56,1,18.96,0.0,
1118,18655,310384,4847,512,5,2023-02-12 03:46:00,1,33.95,0.0,
1119,18673,310392,1738,304,1,2025-09-11 14:39:38,1,7.42,0.0,
1120,18679,310395,2271,660,4,2023-11-25 07:33:18,1,198.87,0.0,
1121,18704,310406,2242,197,4,2023-10-02 01:49:15,1,10.85,0.0,
1122,18762,310438,4293,173,3,2023-04-27 12:41:35,1,8.12,0.0,
1123,18769,310442,8926,504,4,2024-05-29 10:39:45,1,17.9,0.0,
1124,18770,310442,8926,676,5,2024-06-14 10:39:45,1,12.42,0.0,
1125,18797,310455,5545,155,4,2025-06-21 00:59:18,1,20.95,0.0,
1126,18801,310457,1874,328,2,2023-07-12 20:17:18,1,20.73,0.0,
1127,18881,310497,9117,241,1,2025-01-04 15:49:38,1,15.200000000000001,1.69,
1128,18892,310504,3258,271,5,2023-02-18 13:12:58,1,15.91,0.0,
1129,18914,310516,9403,616,4,2025-01-20 04:26:54,1,16.37,0.0,
1130,18934,310526,4447,205,4,2025-02-27 22:56:33,1,18.42,0.0,
1131,18951,310536,9393,352,5,2024-09-21 08:02:20,1,10.27,0.0,
1132,18953,310537,7308,138,5,2025-06-15 22:28:24,1,25.5,0.0,
1133,18974,310548,235,652,3,2024-09-24 14:03:33,1,65.25,0.0,
1134,18983,310551,2523,529,1,2024-05-23 22:34:19,1,13.89,0.0,
1135,18984,310552,6099,557,1,2025-04-02 17:34:37,1,14.69,0.0,8.0
1136,19001,310561,3719,515,3,2025-05-02 02:57:14,1,30.13,0.0,
1137,19006,310564,4316,146,4,2025-01-18 18:18:49,1,17.84,0.0,
1138,19013,310567,7403,204,1,2025-01-02 10:07:45,1,10.1,0.0,
1139,19031,310575,4648,237,3,2023-04-06 20:59:08,1,12.89,0.0,
1140,19037,310578,6646,8,1,2023-02-22 07:09:12,1,98.11,0.0,
1141,19039,310579,6269,395,1,2023-03-05 04:59:22,1,25.93,0.0,
1142,19040,310579,6269,274,5,2023-02-16 04:59:22,1,6.62,0.0,
1143,19068,310594,3051,112,1,2023-11-05 08:59:44,1,38.09,0.0,
1144,19080,310600,6450,512,5,2025-08-31 01:30:52,1,34.5,0.0,
1145,19087,310605,544,14,2,2023-07-06 17:36:57,1,66.25,0.0,
1146,19101,310616,2443,135,1,2023-02-14 10:12:27,1,17.66,0.0,
1147,19123,310630,221,64,3,2023-10-19 06:44:14,1,63.25,0.0,
1148,19152,310649,7034,636,6,2023-02-18 18:43:30,1,24.35,0.0,
1149,19165,310655,6686,279,5,2024-09-15 13:11:56,1,19.97,0.0,
1150,19217,310680,3285,391,5,2023-12-31 20:17:16,1,22.71,0.0,
1151,19230,310687,7914,561,5,2023-07-07 08:44:37,1,19.38,0.0,
1152,19248,310696,6837,462,2,2024-11-23 12:47:30,1,17.68,0.0,
1153,19251,310697,8821,438,3,2023-10-05 07:14:49,1,16.29,0.0,
1154,19253,310698,1731,500,5,2024-01-23 16:43:07,1,48.04,0.0,
1155,19259,310702,339,37,3,2023-08-25 14:31:31,2,166.52,0.0,
1156,19322,310744,2465,358,3,2024-05-22 02:34:44,1,6.14,0.0,
1157,19335,310750,4659,189,5,2025-05-04 11:00:04,1,22.18,0.0,
1158,19381,310774,919,558,4,2025-04-10 08:07:21,1,45.75,0.0,
1159,19383,310774,919,291,4,2025-04-18 08:07:21,1,8.92,0.0,
1160,19443,310808,3269,407,1,2024-11-06 20:13:33,1,28.61,0.0,
1161,19463,310818,778,187,2,2023-03-21 11:30:43,1,25.99,0.0,
1162,19472,310825,7041,202,4,2023-01-30 04:57:23,1,11.44,0.0,
1163,19474,310827,481,647,4,2023-05-07 19:16:12,1,18.42,0.0,
1164,19485,310835,1170,700,3,2025-06-13 14:31:58,1,13.31,0.0,
1165,19502,310846,1837,527,5,2023-08-14 22:38:07,1,39.85,0.0,
1166,19530,310861,3212,605,1,2023-04-03 20:49:56,1,4.21,0.0,
1167,19539,310863,7635,164,1,2023-12-12 20:22:41,1,9.5,0.0,
1168,19541,310864,4069,604,3,2024-03-08 08:14:54,1,5.97,0.0,
1169,19551,310869,5924,60,3,2023-11-06 10:17:38,1,92.63,0.0,
1170,19574,310884,4848,574,4,2024-03-06 04:11:53,1,6.8,0.0,
1171,19580,310887,2186,50,5,2023-07-13 23:37:55,1,15.68,0.0,
1172,19604,310902,185,466,1,2025-02-07 06:35:33,1,26.4,0.0,
1173,19610,310905,182,354,4,2024-01-13 14:52:51,1,3.7700000000000005,0.42,
1174,19616,310909,6726,126,1,2024-04-22 06:26:47,1,41.82,0.0,
1175,19634,310919,9476,147,2,2023-04-26 13:30:45,1,12.93,0.0,
1176,19635,310920,5438,21,5,2025-05-13 12:41:30,1,8.68,0.0,
1177,19648,310926,3650,300,5,2024-04-17 17:44:11,1,21.86,0.0,3.0
1178,19691,310948,6414,186,4,2023-03-27 02:36:23,1,14.41,0.0,
1179,19722,310961,4372,62,4,2023-12-01 05:19:16,1,71.98,0.0,
1180,19724,310962,2675,449,4,2025-03-31 01:40:59,1,13.2,0.0,
1181,19760,310980,6417,500,5,2023-06-06 11:32:07,1,46.04,0.0,
1182,19791,310993,8811,462,4,2023-07-14 17:58:02,1,16.66,0.0,
1183,19835,311019,3844,407,6,2023-04-05 20:09:28,1,30.01,0.0,
1184,19842,311023,2308,65,6,2023-10-26 14:08:34,1,52.92,0.0,
1185,19890,311051,1786,81,5,2023-07-24 02:56:46,1,64.21,0.0,
1186,19894,311052,7321,142,3,2025-05-18 15:03:23,1,11.46,0.0,
1187,19925,311070,2563,468,5,2024-07-05 21:56:11,1,9.0,0.0,
1188,19930,311071,7158,175,2,2024-07-03 06:57:13,1,4.79,0.0,8.0
1189,19951,311083,3194,154,1,2023-03-30 13:58:35,1,14.33,0.0,
1190,19994,311106,8485,562,3,2025-05-29 00:37:27,1,32.39,0.0,8.0
1191,19995,311106,8485,391,2,2025-06-06 00:37:27,1,18.03,0.0,8.0
1192,20007,311113,6212,450,4,2023-11-01 07:08:54,1,29.8,0.0,
1193,20035,311129,8009,183,2,2023-02-25 09:15:42,1,39.95,0.0,
1194,20042,311132,1571,619,6,2024-04-04 21:48:20,1,10.98,0.0,
1195,20055,311139,7096,462,5,2024-07-08 23:12:45,1,17.46,0.0,
1196,20063,311142,6691,21,1,2025-02-26 20:19:01,1,8.55,0.0,
1197,20064,311143,4403,365,4,2024-08-04 06:59:29,1,13.66,0.0,
1198,20067,311146,2047,4,1,2025-09-18 12:38:03,1,34.58,0.0,
1199,20076,311151,616,505,4,2023-09-22 19:09:24,1,10.27,1.14,
1200,20087,311158,5797,92,1,2023-10-22 20:59:54,1,36.14,0.0,
1201,20096,311166,7294,654,3,2025-02-13 14:13:34,1,209.23,0.0,
1202,20105,311170,1843,261,3,2023-01-06 00:39:54,1,4.38,0.0,
1203,20112,311173,9173,666,3,2024-07-25 02:10:05,1,138.51,0.0,
1204,20120,311177,3578,143,4,2024-01-11 23:30:08,1,14.19,0.0,
1205,20129,311183,58,85,1,2024-09-06 00:25:46,1,32.14,0.0,
1206,20151,311196,6024,139,1,2024-06-30 07:48:22,1,30.17,0.0,
1207,20153,311197,3156,103,4,2024-08-15 12:36:39,1,38.99,0.0,
1208,20155,311197,3156,338,1,2024-08-14 12:36:39,1,4.91,0.0,
1209,20171,311205,2492,42,4,2024-03-16 12:00:17,1,27.89,0.0,
1210,20173,311205,2492,88,5,2024-03-09 12:00:17,1,24.98,0.0,
1211,20209,311227,3403,714,2,2023-08-23 02:02:32,1,41.88,0.0,
1212,20219,311234,240,82,1,2025-08-13 20:38:14,1,100.31,0.0,8.0
1213,20242,311248,4378,120,2,2025-03-10 01:01:10,1,55.47,0.0,
1214,20244,311250,3502,511,1,2025-03-28 03:36:33,1,23.1,0.0,
1215,20250,311254,9237,191,3,2023-04-23 02:04:46,1,11.81,0.0,
1216,20257,311258,2500,377,1,2025-09-22 13:27:13,1,6.73,0.0,
1217,20276,311269,8206,33,4,2023-03-16 18:32:11,1,21.46,0.0,
1218,20282,311272,7997,237,1,2023-06-08 09:19:47,1,13.22,0.0,
1219,20287,311275,5353,235,5,2024-03-19 05:40:53,1,19.54,0.0,
1220,20305,311286,8290,52,3,2023-01-20 22:30:32,1,54.63,0.0,
1221,20346,311312,5791,326,5,2024-11-25 18:18:40,1,9.64,0.0,
1222,20385,311333,8793,205,5,2024-04-15 06:05:32,1,19.05,0.0,
1223,20387,311334,3864,550,3,2025-06-06 09:07:45,1,28.91,0.0,
1224,20396,311338,9494,280,1,2024-11-21 00:05:25,1,12.13,0.0,
1225,20420,311351,613,544,4,2025-04-24 00:14:20,1,14.059999999999999,1.56,
1226,20423,311352,1152,144,5,2023-07-19 16:15:02,1,32.43,0.0,
1227,20495,311390,4754,209,4,2024-06-26 14:42:58,1,14.03,0.0,
1228,20506,311395,5736,334,4,2024-10-23 10:50:15,1,13.14,0.0,
1229,20535,311412,589,268,1,2023-05-26 08:50:09,1,10.98,0.0,
1230,20536,311413,4873,640,5,2024-08-12 04:49:42,1,36.120000000000005,4.01,
1231,20561,311429,4836,171,1,2023-09-07 17:09:38,1,15.98,0.0,
1232,20566,311432,2833,291,2,2024-12-01 08:14:13,1,9.45,0.0,
1233,20579,311437,931,123,5,2024-02-08 02:05:20,1,23.12,0.0,
1234,20617,311456,3644,418,6,2023-03-06 16:46:20,1,14.29,0.0,
1235,20621,311460,9360,200,4,2024-07-26 12:13:25,1,20.25,0.0,
1236,20633,311467,351,184,4,2023-04-04 09:04:19,1,28.57,0.0,
1237,20634,311468,7160,1,5,2024-09-11 14:14:42,1,73.69,0.0,
1238,20648,311477,4410,257,1,2023-05-05 00:35:49,1,12.55,0.0,
1239,20662,311485,6570,629,4,2025-06-07 03:57:39,1,11.98,0.0,
1240,20677,311493,5196,239,5,2025-10-18 15:25:24,1,17.67,0.0,
1241,20701,311506,3591,691,2,2024-05-08 18:21:49,1,31.77,0.0,
1242,20708,311509,8269,183,6,2024-02-28 05:30:29,1,36.41,0.0,
1243,20719,311515,5223,459,5,2023-08-04 12:52:00,1,10.08,0.0,
1244,20735,311522,6399,243,4,2023-04-04 21:59:52,1,9.24,0.0,
1245,20742,311525,1107,513,3,2025-07-10 23:55:44,1,6.02,0.0,2.0
1246,20778,311545,6979,679,2,2023-08-05 04:20:59,1,32.16,0.0,
1247,20800,311560,6863,10,1,2024-07-18 05:48:09,1,38.68,0.0,
1248,20841,311579,3532,79,5,2024-10-21 15:19:07,1,54.2,0.0,8.0
1249,20883,311603,2063,59,2,2025-02-24 09:10:06,1,13.73,0.0,
1250,20892,311608,2985,665,5,2024-10-27 04:24:59,1,110.11,0.0,
1251,20895,311610,8228,558,5,2023-08-27 04:27:19,1,44.86,0.0,
1252,20908,311619,6345,513,5,2025-01-15 11:32:41,1,7.43,0.82,
1253,20935,311634,4370,18,3,2023-02-15 06:24:06,1,39.32,0.0,8.0
1254,20940,311637,2019,298,5,2023-06-06 06:36:59,1,15.17,0.0,
1255,20951,311642,9369,270,3,2024-05-25 23:50:33,1,6.52,0.0,
1256,20998,311667,484,52,3,2025-03-10 08:30:27,1,53.68,0.0,
1257,21045,311690,2044,538,1,2024-10-28 17:23:48,1,8.73,0.0,
1258,21047,311691,191,533,1,2025-01-29 05:56:58,2,35.5,0.0,
1259,21061,311700,2736,155,6,2023-01-24 00:50:08,1,19.05,0.0,
1260,21080,311712,2093,241,3,2025-03-01 04:16:40,1,16.26,0.0,
1261,21093,311721,4718,466,2,2025-06-08 07:35:58,1,24.09,0.0,
1262,21101,311725,6677,704,3,2024-08-03 12:34:02,1,14.95,0.0,
1263,21126,311739,4443,466,6,2023-09-07 01:16:43,1,23.68,0.0,
1264,21127,311740,6568,568,5,2023-06-01 10:55:04,1,9.01,0.0,
1265,21189,311773,4593,43,3,2024-05-12 01:23:27,1,31.05,0.0,
1266,21192,311775,5134,25,6,2024-03-26 00:44:40,1,15.77,0.0,
1267,21211,311787,7913,615,2,2025-03-25 04:18:10,1,8.98,0.0,
1268,21212,311787,7913,120,4,2025-03-25 04:18:10,1,55.5,0.0,
1269,21218,311789,1587,258,3,2023-04-15 23:29:20,1,4.58,0.0,
1270,21229,311795,8333,425,4,2025-08-01 13:27:57,1,32.68,0.0,
1271,21237,311800,1716,420,1,2024-03-29 20:00:51,1,33.89,0.0,
1272,21239,311801,127,87,5,2023-08-18 14:59:53,1,24.13,0.0,8.0
1273,21278,311820,5016,125,5,2024-10-21 00:47:46,1,49.4,0.0,
1274,21283,311822,8958,297,1,2024-03-08 13:16:33,1,32.22,0.0,
1275,21284,311822,8958,42,4,2024-02-13 13:16:33,1,26.55,0.0,
1276,21309,311835,8664,231,2,2024-04-12 23:52:53,1,4.61,0.0,
1277,21310,311836,270,62,5,2024-07-18 07:10:13,1,77.74,0.0,
1278,21378,311873,1957,317,4,2024-02-05 16:39:12,1,6.54,0.0,3.0
1279,21382,311876,1582,226,1,2025-09-17 00:50:39,1,15.26,0.0,
1280,21422,311896,8884,278,4,2024-05-12 16:15:26,1,14.97,0.0,
1281,21425,311898,9471,273,4,2025-08-28 04:56:43,1,16.19,0.0,
1282,21469,311921,1423,152,4,2023-08-17 15:42:02,1,17.89,0.0,
1283,21509,311944,4672,272,3,2023-01-12 09:08:34,1,8.34,0.0,
1284,21511,311946,703,320,4,2023-05-25 08:55:40,1,11.24,0.0,
1285,21512,311946,703,234,4,2023-06-03 08:55:40,1,21.41,0.0,
1286,21525,311952,5973,54,1,2024-10-08 11:03:26,1,44.96,0.0,
1287,21529,311954,4305,339,6,2024-10-10 23:45:01,1,6.54,0.0,
1288,21537,311957,7634,138,1,2024-07-25 05:08:43,1,26.78,0.0,
1289,21540,311958,9071,397,5,2025-06-07 00:23:50,1,40.61,0.0,
1290,21571,311978,197,676,1,2023-09-03 13:58:31,1,11.58,0.0,
1291,21577,311981,8459,340,1,2025-01-20 13:03:27,1,8.86,0.0,
1292,21578,311981,8459,386,4,2024-12-24 13:03:27,1,23.41,0.0,
1293,21605,311996,5430,81,1,2025-03-09 10:32:55,1,66.72,0.0,
1294,21607,311998,2004,463,3,2025-06-24 06:00:26,1,32.49,0.0,
1295,21621,312005,6883,395,5,2025-06-27 20:39:32,1,26.0,0.0,
1296,21651,312023,5480,153,5,2024-08-23 23:40:31,1,14.7,0.0,
1297,21659,312026,2826,18,3,2023-10-23 14:36:34,1,46.87,0.0,
1298,21664,312029,7120,44,4,2025-02-04 04:40:03,1,75.45,0.0,
1299,21686,312043,5900,307,3,2025-01-14 13:49:38,1,38.81,0.0,
1300,21694,312047,6685,194,4,2025-04-22 17:10:46,1,8.649999999999999,0.96,
1301,21701,312050,1913,46,4,2024-05-30 02:19:00,1,24.83,0.0,
1302,21707,312054,9225,624,4,2023-05-16 01:14:29,1,12.72,0.0,
1303,21709,312056,2761,593,1,2024-12-07 19:42:03,1,23.06,0.0,
1304,21739,312076,5942,165,1,2023-02-28 02:25:49,1,13.89,0.0,
1305,21753,312086,5463,430,4,2024-04-09 23:35:34,1,36.08,0.0,
1306,21764,312090,4815,576,3,2025-02-06 09:26:44,1,4.67,0.0,8.0
1307,21767,312092,8033,190,3,2023-07-07 00:50:07,1,12.92,0.0,
1308,21768,312092,8033,130,4,2023-07-07 00:50:07,1,29.91,0.0,
1309,21771,312095,7889,622,1,2023-09-22 08:39:23,1,12.19,0.0,
1310,21821,312124,6291,260,3,2024-08-14 19:26:33,1,29.36,0.0,
1311,21832,312129,8862,565,5,2025-05-24 16:20:58,1,8.84,0.0,
1312,21853,312141,1709,305,6,2025-03-08 14:29:12,1,18.72,0.0,
1313,21860,312145,3894,393,5,2024-02-07 14:42:33,1,22.73,0.0,
1314,21873,312151,103,653,1,2025-07-27 01:12:25,1,191.24,0.0,
1315,21925,312183,3378,269,3,2025-04-16 10:16:51,1,7.81,0.0,
1316,21926,312183,3378,501,5,2025-04-03 10:16:51,1,28.51,0.0,
1317,21929,312185,7186,402,1,2023-01-27 14:38:48,1,26.72,0.0,
1318,21937,312188,6244,297,5,2024-07-03 02:01:41,1,32.9,0.0,
1319,21967,312204,1266,574,1,2023-03-24 18:05:09,1,7.41,0.0,
1320,21986,312215,3610,349,1,2025-03-14 09:37:22,1,16.54,0.0,
1321,22038,312242,4348,23,4,2024-08-04 03:32:20,1,75.13,0.0,
1322,22041,312244,973,670,1,2024-07-31 01:23:50,1,286.54,0.0,
1323,22042,312245,678,382,1,2024-07-06 07:47:36,1,5.94,0.0,
1324,22076,312264,1119,691,1,2024-08-11 02:43:51,1,28.97,0.0,
1325,22100,312274,4282,381,1,2024-02-03 08:37:56,1,12.65,0.0,
1326,22108,312280,2903,334,6,2025-07-17 14:26:34,1,12.14,0.0,
1327,22117,312285,5642,473,2,2024-09-03 12:54:39,1,7.43,0.0,
1328,22162,312310,2981,16,4,2023-10-12 21:28:11,1,28.69,0.0,
1329,22214,312342,1134,679,3,2024-05-12 16:59:22,1,26.75,0.0,1.0
1330,22215,312343,7081,664,4,2025-08-27 05:53:08,1,135.54,0.0,
1331,22226,312348,8350,194,3,2025-07-21 02:43:59,1,8.68,0.0,
1332,22256,312364,6215,526,4,2025-04-15 06:20:48,1,35.59,0.0,
1333,22292,312382,2776,14,3,2024-02-24 05:53:07,1,71.81,0.0,
1334,22320,312397,333,660,2,2024-09-20 18:32:45,1,201.97,0.0,
1335,22338,312406,7570,45,1,2025-06-11 14:16:53,1,99.68,0.0,
1336,22343,312409,4946,695,4,2025-10-14 10:33:38,1,8.11,0.0,
1337,22345,312409,4946,2,4,2025-09-25 10:33:38,1,64.97,0.0,
1338,22349,312413,1343,475,5,2024-08-09 06:16:16,1,8.47,0.0,
1339,22360,312420,7914,633,2,2023-03-07 12:15:10,1,93.09,0.0,
1340,22408,312444,2021,441,6,2023-12-11 23:48:31,1,16.2,0.0,8.0
1341,22418,312450,6363,492,3,2024-02-22 15:42:07,1,42.69,0.0,
1342,22420,312451,6320,669,1,2024-10-27 00:49:43,1,63.54,0.0,
1343,22423,312453,793,439,4,2025-05-30 17:36:25,1,18.98,0.0,
1344,22428,312455,5985,573,1,2023-11-30 15:30:31,1,8.05,0.0,
1345,22463,312475,5719,83,3,2023-10-11 19:37:07,1,52.65,0.0,
1346,22470,312481,4798,52,6,2025-01-01 13:44:34,1,52.05,0.0,3.0
1347,22493,312495,4522,555,4,2023-02-18 14:50:53,1,23.58,0.0,
1348,22516,312510,6744,578,3,2025-10-01 08:17:57,1,22.27,0.0,
1349,22529,312517,605,271,2,2024-03-23 01:49:37,1,12.63,0.0,8.0
1350,22530,312518,9401,37,4,2024-11-06 09:26:08,1,78.14,0.0,
1351,22543,312525,7612,149,1,2024-01-29 04:48:17,1,24.34,0.0,
1352,22544,312525,7612,371,3,2024-01-21 04:48:17,1,15.52,0.0,
1353,22605,312561,7840,171,3,2025-09-01 07:41:25,1,16.56,0.0,
1354,22614,312566,8597,136,5,2023-02-19 18:37:13,1,11.02,0.0,
1355,22635,312577,3837,311,1,2023-07-03 18:56:19,1,12.13,0.0,
1356,22636,312578,825,592,2,2025-05-18 06:21:49,1,7.96,0.0,
1357,22648,312585,4266,535,3,2025-08-02 03:25:39,1,6.64,0.74,
1358,22650,312586,8698,426,5,2023-12-15 17:31:48,1,33.47,0.0,
1359,22663,312592,3501,668,4,2023-08-12 21:44:25,1,129.11,0.0,
1360,22724,312629,3596,373,1,2025-05-24 03:42:32,1,13.99,0.0,
1361,22751,312644,1419,346,2,2024-01-28 11:49:24,1,7.25,0.0,
1362,22783,312662,4422,540,5,2024-05-06 22:11:50,1,33.84,0.0,8.0
1363,22813,312679,4354,13,6,2025-05-27 19:06:12,1,33.63,0.0,
1364,22815,312680,1991,113,4,2024-08-11 09:41:38,1,68.93,0.0,
1365,22832,312689,9171,633,5,2023-07-12 06:05:58,1,92.38,0.0,
1366,22847,312697,2143,325,3,2025-01-13 13:56:54,1,19.05,0.0,
1367,22862,312703,9187,365,5,2024-09-11 09:10:22,1,13.18,0.0,
1368,22880,312714,7620,534,2,2023-10-04 12:21:08,1,8.3,0.0,
1369,22894,312722,5025,200,4,2025-06-25 22:52:31,1,21.15,0.0,
1370,22903,312726,5052,328,4,2025-02-10 12:23:21,1,21.74,0.0,
1371,22909,312730,8557,308,1,2024-11-17 14:48:47,1,14.62,0.0,
1372,22975,312770,4751,122,2,2025-10-19 17:20:19,1,78.71,0.0,
1373,22989,312779,6555,455,6,2023-02-05 19:11:02,1,37.9,0.0,
1374,22994,312781,9300,159,4,2023-11-04 11:27:27,1,18.04,0.0,
1375,23002,312787,7905,417,2,2023-12-30 15:11:31,2,68.32,0.0,
1376,23032,312804,7066,466,4,2025-01-23 12:05:48,1,25.95,0.0,
1377,23038,312808,8939,111,1,2024-08-17 19:00:13,1,24.79,0.0,
1378,23042,312811,2707,82,1,2024-05-11 17:49:30,1,96.75,0.0,
1379,23059,312819,6152,535,4,2025-09-11 06:52:48,1,7.65,0.0,
1380,23062,312822,359,28,4,2023-12-12 09:51:33,1,75.94,0.0,
1381,23077,312830,2584,372,3,2025-06-16 16:43:12,1,9.39,0.0,
1382,23097,312843,3443,463,1,2023-01-25 08:30:10,1,35.67,0.0,
1383,23109,312849,5251,178,4,2024-01-20 09:56:38,1,9.33,0.0,
1384,23110,312850,4908,339,2,2023-10-26 05:23:56,1,6.61,0.0,
1385,23117,312855,24,668,2,2025-10-23 02:13:51,1,123.03,0.0,
1386,23138,312868,7431,264,1,2024-05-16 15:18:51,1,24.67,0.0,
1387,23147,312873,6916,211,1,2023-07-03 01:57:42,1,24.53,0.0,
1388,23160,312880,7719,698,4,2024-06-26 01:53:57,1,49.34,0.0,
1389,23180,312890,5282,191,3,2024-06-27 04:13:31,1,11.75,0.0,
1390,23181,312891,5543,439,3,2023-11-11 14:49:36,1,17.1,0.0,
1391,23182,312892,4537,391,1,2024-01-18 21:38:39,1,21.24,0.0,
1392,23197,312899,345,397,3,2025-09-17 06:02:44,1,34.94,0.0,8.0
1393,23215,312910,2625,540,1,2025-01-26 09:27:14,1,40.39,0.0,
1394,23234,312921,9240,209,5,2024-12-29 05:12:32,1,14.62,0.0,
1395,23238,312924,37,342,1,2024-10-06 09:16:00,1,19.36,0.0,
1396,23245,312928,8116,406,1,2024-04-26 09:30:01,1,6.65,0.0,
1397,23246,312928,8116,79,5,2024-04-07 09:30:01,1,65.05,0.0,
1398,23261,312936,4204,672,4,2024-07-02 03:46:36,1,61.38,0.0,
1399,23268,312940,82,23,5,2023-02-14 18:25:18,1,70.71,0.0,
1400,23274,312944,3302,470,1,2023-10-01 13:51:05,1,20.41,0.0,
1401,23318,312969,2781,51,4,2024-07-18 15:55:27,1,46.11,0.0,
1402,23320,312971,4399,456,1,2025-06-06 21:41:11,1,23.26,0.0,
1403,23323,312973,4688,622,2,2024-07-16 18:04:58,1,12.57,0.0,
1404,23326,312975,3253,615,1,2025-06-11 23:33:40,1,9.05,0.0,
1405,23347,312985,8783,431,3,2024-05-18 18:24:23,1,11.85,0.0,
1406,23360,312992,728,595,1,2024-10-07 21:09:59,1,13.93,0.0,
1407,23384,313005,8982,442,1,2025-09-18 13:19:36,1,11.25,0.0,
1408,23403,313015,7578,88,2,2023-11-12 18:14:28,1,26.22,0.0,
1409,23425,313028,325,519,3,2025-02-05 09:25:29,1,7.36,0.0,3.0
1410,23459,313048,4906,243,5,2023-02-04 00:13:25,1,8.49,0.0,
1411,23477,313055,3984,252,5,2024-02-09 15:23:05,1,6.11,0.0,
